category,model,level,pair_scope,statistic,point,bootstrap_mean,bootstrap_ci_lo,bootstrap_ci_hi,bootstrap_n,loo_mean,loo_min,loo_max,loo_n,n_pairs,source,best_layer
geometry_matrix,qwen3b_instruct,subscale,between,alignment_r,-0.019627779302235398,-0.020620561936039682,-0.21614077960603342,0.17799449288632097,5000,-0.019653397963581645,-0.09353675307295072,0.024445919431844324,16,102,outputs/mechanistic/results_qwen3b_instruct/geometry/subscale_cosine_sim_L22.csv,22
geometry_matrix,qwen3b_instruct,scale,all,slope,-0.044531939667187735,-0.047929205391889614,-0.24091804277120904,0.10838657119449924,5000,-0.04835551680277763,-0.10054986960867252,0.01581708510534728,7,21,outputs/mechanistic/results_qwen3b_instruct/geometry/scale_cosine_sim_L22.csv,22
geometry_matrix,qwen3b_instruct,scale,all,alignment_r,-0.10121677540409148,-0.10899788233413092,-0.47135034397554487,0.2510335826014075,5000,-0.10526887095303071,-0.23095357462880337,0.036564948884334966,7,21,outputs/mechanistic/results_qwen3b_instruct/geometry/scale_cosine_sim_L22.csv,22
geometry_matrix,llama3b_base,subscale,all,slope,-0.17522405889927675,-0.176155582540024,-0.36949867358404226,0.015312318841016956,5000,-0.1750242650713036,-0.19888086008992048,-0.14627268029111018,16,120,outputs/mechanistic/results_llama3b_base/geometry/subscale_cosine_sim_L20.csv,20
geometry_matrix,llama3b_base,subscale,all,alignment_r,-0.15085003700357902,-0.15062010265288295,-0.31771463944058936,0.018978083699649526,5000,-0.1506914537608654,-0.17550143755968656,-0.12399808085559164,16,120,outputs/mechanistic/results_llama3b_base/geometry/subscale_cosine_sim_L20.csv,20
geometry_matrix,llama3b_base,subscale,between,slope,-0.16220712400842258,-0.15954658503669067,-0.3691111371691505,0.053420732928551415,5000,-0.16151925374895715,-0.20185945169214323,-0.12285542601761097,16,102,outputs/mechanistic/results_llama3b_base/geometry/subscale_cosine_sim_L20.csv,20
geometry_matrix,llama3b_base,subscale,between,alignment_r,-0.14077421302926182,-0.13917320434675767,-0.32140874754144644,0.042859987096718635,5000,-0.1401738720905631,-0.16651450256127265,-0.10526763957971008,16,102,outputs/mechanistic/results_llama3b_base/geometry/subscale_cosine_sim_L20.csv,20
geometry_matrix,llama3b_base,scale,all,slope,-0.08496948695677324,-0.050214740510044466,-0.44852818725824956,0.46932427694381906,5000,-0.08505670780853818,-0.26845774695187297,0.27400550995962747,7,21,outputs/mechanistic/results_llama3b_base/geometry/scale_cosine_sim_L20.csv,20
geometry_matrix,llama3b_base,scale,all,alignment_r,-0.11221677345606719,-0.08054916608878813,-0.6308171785105157,0.5379553356702935,5000,-0.11188234259223237,-0.297333103812985,0.332124559415978,7,21,outputs/mechanistic/results_llama3b_base/geometry/scale_cosine_sim_L20.csv,20
geometry_matrix,llama3b_instruct,subscale,all,slope,-0.03938319451776732,-0.039322453448085215,-0.17533255132395437,0.08850870901259218,5000,-0.039620895924138935,-0.0815349228019621,0.019904446996181227,16,120,outputs/mechanistic/results_llama3b_instruct/geometry/subscale_cosine_sim_L14.csv,14
geometry_matrix,llama3b_instruct,subscale,all,alignment_r,-0.05250248203936974,-0.05297116691314904,-0.22557732064203054,0.11932999150076226,5000,-0.05249032008622822,-0.1049446660552691,0.025288793562086947,16,120,outputs/mechanistic/results_llama3b_instruct/geometry/subscale_cosine_sim_L14.csv,14
geometry_matrix,llama3b_instruct,subscale,between,slope,-0.0070298484668685785,-0.00793326533555699,-0.13823588975574813,0.1238733295745645,5000,-0.0069201099287153865,-0.045149356995528966,0.06447102562904121,16,102,outputs/mechanistic/results_llama3b_instruct/geometry/subscale_cosine_sim_L14.csv,14
geometry_matrix,llama3b_instruct,subscale,between,alignment_r,-0.00984709144947589,-0.009719594450186194,-0.19218257760262913,0.17396235810084565,5000,-0.009851758453059887,-0.06165950829587882,0.08626874109128427,16,102,outputs/mechanistic/results_llama3b_instruct/geometry/subscale_cosine_sim_L14.csv,14
geometry_matrix,llama3b_instruct,scale,all,slope,-0.11271103910415012,-0.11863323963527064,-0.44973066942162254,0.18364235838618415,5000,-0.10939065364722023,-0.3580665234055581,0.1075612130797875,7,21,outputs/mechanistic/results_llama3b_instruct/geometry/scale_cosine_sim_L14.csv,14
geometry_matrix,llama3b_instruct,scale,all,alignment_r,-0.15383081065288304,-0.15220407357056379,-0.5315834217521532,0.25148998416637625,5000,-0.14874201372819584,-0.4409454500028296,0.11874786553161695,7,21,outputs/mechanistic/results_llama3b_instruct/geometry/scale_cosine_sim_L14.csv,14
geometry_matrix,qwen7b_base,subscale,all,slope,0.006189516926820329,0.004711062001053819,-0.14479682235015442,0.14283831426465632,5000,0.006061625185872999,-0.04202939707405676,0.05930913138611988,16,120,outputs/mechanistic/results_qwen7b_base/geometry/subscale_cosine_sim_L14.csv,14
geometry_matrix,qwen7b_base,subscale,all,alignment_r,0.0074969335304551675,0.009642648706987859,-0.16180135128635606,0.1796971136056908,5000,0.007700604762705556,-0.051230372018038144,0.07463469914984762,16,120,outputs/mechanistic/results_qwen7b_base/geometry/subscale_cosine_sim_L14.csv,14
geometry_matrix,qwen7b_base,subscale,between,slope,0.040888492207360974,0.03538023363060795,-0.11802789390378708,0.18086278857450686,5000,0.04085298339630839,-0.005785398885684147,0.10246281774345307,16,102,outputs/mechanistic/results_qwen7b_base/geometry/subscale_cosine_sim_L14.csv,14
geometry_matrix,qwen7b_base,subscale,between,alignment_r,0.050655598030586176,0.04931596697958353,-0.13384570475837443,0.225295904300239,5000,0.051155490857945934,-0.007163982087478597,0.13256039105908762,16,102,outputs/mechanistic/results_qwen7b_base/geometry/subscale_cosine_sim_L14.csv,14
geometry_matrix,qwen7b_base,scale,all,slope,0.1518253555964108,0.15705633130676394,-0.0989751629724041,0.4214764893916,5000,0.12841857400160303,-0.19968804473670707,0.2851682019090746,7,21,outputs/mechanistic/results_qwen7b_base/geometry/scale_cosine_sim_L14.csv,14
geometry_matrix,qwen7b_base,scale,all,alignment_r,0.21605848523728188,0.21807876278031244,-0.16151606506113667,0.578747034703642,5000,0.17693678276565392,-0.3034172189946051,0.3615760375839021,7,21,outputs/mechanistic/results_qwen7b_base/geometry/scale_cosine_sim_L14.csv,14
geometry_matrix,qwen7b_instruct,subscale,all,slope,0.3837264607900411,0.3844634858731543,0.24819434098204818,0.5229584547427907,5000,0.3830724837706919,0.302072970212859,0.43671439631950043,16,120,outputs/mechanistic/results_qwen7b_instruct/geometry/subscale_cosine_sim_L20.csv,20
geometry_matrix,qwen7b_instruct,subscale,all,alignment_r,0.42008869080309275,0.41858576100452094,0.27733389072947123,0.5470166274709386,5000,0.41962075161141243,0.32964608530005135,0.4486604011349446,16,120,outputs/mechanistic/results_qwen7b_instruct/geometry/subscale_cosine_sim_L20.csv,20
geometry_matrix,qwen7b_instruct,subscale,between,slope,0.3443636774252543,0.34535097732728043,0.21229144908717373,0.47561855772524203,5000,0.3429863596722428,0.23884194580411683,0.3814063661417923,16,102,outputs/mechanistic/results_qwen7b_instruct/geometry/subscale_cosine_sim_L20.csv,20
geometry_matrix,qwen7b_instruct,subscale,between,alignment_r,0.40895745229880365,0.4098058421412279,0.2489033247785405,0.5522680345053359,5000,0.407659271665092,0.2911767731508131,0.4476973790596682,16,102,outputs/mechanistic/results_qwen7b_instruct/geometry/subscale_cosine_sim_L20.csv,20
geometry_matrix,qwen7b_instruct,scale,all,slope,0.7440092202015757,0.7680432982666169,0.38710631228128006,1.188712511985803,5000,0.7265017066564682,0.2205842387419101,1.1768746436249422,7,21,outputs/mechanistic/results_qwen7b_instruct/geometry/scale_cosine_sim_L20.csv,20
geometry_matrix,qwen7b_instruct,scale,all,alignment_r,0.616503741349795,0.6185712772495056,0.37360648529828605,0.8130341008170204,5000,0.5893069136945756,0.2658867082906179,0.7467943136725679,7,21,outputs/mechanistic/results_qwen7b_instruct/geometry/scale_cosine_sim_L20.csv,20
geometry_matrix,llama8b_base,subscale,all,slope,-0.08756916288986719,-0.08521668220510151,-0.3313981233587433,0.16177842679000576,5000,-0.0878686967407283,-0.14617237906794586,-0.029075894405618988,16,120,outputs/mechanistic/results_llama8b_base/geometry/subscale_cosine_sim_L12.csv,12
geometry_matrix,llama8b_base,subscale,all,alignment_r,-0.06065257334790767,-0.059107304978747735,-0.23433698381317952,0.11918490737516839,5000,-0.06072804262925216,-0.10396044666808392,-0.02053011950974903,16,120,outputs/mechanistic/results_llama8b_base/geometry/subscale_cosine_sim_L12.csv,12
geometry_matrix,llama8b_base,subscale,between,slope,-0.1270620192814294,-0.13027729471356206,-0.3898663270523624,0.1339449813946354,5000,-0.12744904769603446,-0.20770261475109283,-0.07470807339079963,16,102,outputs/mechanistic/results_llama8b_base/geometry/subscale_cosine_sim_L12.csv,12
geometry_matrix,llama8b_base,subscale,between,alignment_r,-0.09093245464375792,-0.09272882392822211,-0.27482990051509065,0.09526982604597402,5000,-0.09068913103331153,-0.138986066413043,-0.055332718919983835,16,102,outputs/mechanistic/results_llama8b_base/geometry/subscale_cosine_sim_L12.csv,12
geometry_matrix,llama8b_base,scale,all,slope,-0.3959662311356116,-0.3683512537681642,-1.0747817925640544,0.4810020393770175,5000,-0.3870857862811719,-0.6524865435523668,-0.010996876936687614,7,21,outputs/mechanistic/results_llama8b_base/geometry/scale_cosine_sim_L12.csv,12
geometry_matrix,llama8b_base,scale,all,alignment_r,-0.22927183504127424,-0.2183486935499403,-0.6296880994042025,0.29023955561022874,5000,-0.22819300148313756,-0.33860750702321424,-0.005558360886355032,7,21,outputs/mechanistic/results_llama8b_base/geometry/scale_cosine_sim_L12.csv,12
geometry_matrix,llama8b_instruct,subscale,all,slope,0.23260105403110568,0.2321515862572082,0.13308372120237635,0.3307501657694831,5000,0.23223647329560543,0.20370540923946615,0.27316179133839624,16,120,outputs/mechanistic/results_llama8b_instruct/geometry/subscale_cosine_sim_L18.csv,18
geometry_matrix,llama8b_instruct,subscale,all,alignment_r,0.368350563888799,0.3674060044719917,0.21998193437973293,0.5015988053907645,5000,0.3676540886181464,0.31673658423123907,0.4334686492506107,16,120,outputs/mechanistic/results_llama8b_instruct/geometry/subscale_cosine_sim_L18.csv,18
geometry_matrix,llama8b_instruct,subscale,between,slope,0.21659786019875998,0.21557465423040334,0.1178636134025813,0.3098702084527166,5000,0.21588401150949021,0.17376882321195197,0.2588393533205997,16,102,outputs/mechanistic/results_llama8b_instruct/geometry/subscale_cosine_sim_L18.csv,18
geometry_matrix,llama8b_instruct,subscale,between,alignment_r,0.3707837912371187,0.3694338338337433,0.20353929918202607,0.5153995473553035,5000,0.36957672489472093,0.2962122799209728,0.4495651130188582,16,102,outputs/mechanistic/results_llama8b_instruct/geometry/subscale_cosine_sim_L18.csv,18
geometry_matrix,llama8b_instruct,scale,all,slope,0.5099342341718973,0.5139253567261387,0.3229237735124414,0.7348318315544672,5000,0.492771079793361,0.23616781385070604,0.5923048978308674,7,21,outputs/mechanistic/results_llama8b_instruct/geometry/scale_cosine_sim_L18.csv,18
geometry_matrix,llama8b_instruct,scale,all,alignment_r,0.7249143654567326,0.7207443390414872,0.5030510090765555,0.864767980528405,5000,0.7000922869492341,0.42762911422607325,0.7808887715486968,7,21,outputs/mechanistic/results_llama8b_instruct/geometry/scale_cosine_sim_L18.csv,18
geometry_matrix,qwen14b_base,subscale,all,slope,0.10295373816016323,0.10306450547717659,-0.03169126480696899,0.22937514552976584,5000,0.10295388166284505,0.027922698501534064,0.20021726262628484,16,120,outputs/mechanistic/results_qwen14b_base/geometry/subscale_cosine_sim_L24.csv,24
geometry_matrix,qwen14b_base,subscale,all,alignment_r,0.13416315605782161,0.1354335119891315,-0.03555622969555297,0.3087066047022699,5000,0.1348270877229691,0.03782831440617319,0.26869264368408075,16,120,outputs/mechanistic/results_qwen14b_base/geometry/subscale_cosine_sim_L24.csv,24
geometry_matrix,qwen14b_base,subscale,between,slope,0.0842168995438825,0.08310004544249142,-0.059173061947085645,0.21939687712986122,5000,0.08391264929085823,0.00965261764109699,0.1869801074803584,16,102,outputs/mechanistic/results_qwen14b_base/geometry/subscale_cosine_sim_L24.csv,24
geometry_matrix,qwen14b_base,subscale,between,alignment_r,0.11401543822158003,0.11718256114952133,-0.07710806579331503,0.3071295282860198,5000,0.11498765869584719,0.013434278570198013,0.26632648863563263,16,102,outputs/mechanistic/results_qwen14b_base/geometry/subscale_cosine_sim_L24.csv,24
geometry_matrix,qwen14b_base,scale,all,slope,0.0643545610093678,0.05888752153790111,-0.15564566910472205,0.2672347986034947,5000,0.0504626787187429,-0.09574335322346994,0.1290740929084144,7,21,outputs/mechanistic/results_qwen14b_base/geometry/scale_cosine_sim_L24.csv,24
geometry_matrix,qwen14b_base,scale,all,alignment_r,0.10588464432582423,0.11269480654642808,-0.2181099102465924,0.44840989126067365,5000,0.09226427180115716,-0.11538722216833756,0.26147783475730585,7,21,outputs/mechanistic/results_qwen14b_base/geometry/scale_cosine_sim_L24.csv,24
geometry_matrix,qwen14b_instruct,subscale,all,slope,0.7653350468172542,0.7689776662743069,0.6008033112311638,0.9386747647883622,5000,0.7660714678093405,0.687266289558988,0.9024816438919466,16,120,outputs/mechanistic/results_qwen14b_instruct/geometry/subscale_cosine_sim_L36.csv,36
geometry_matrix,qwen14b_instruct,subscale,all,alignment_r,0.6598967881659276,0.660001269147891,0.5669062064989193,0.7471451894450785,5000,0.6605471793567714,0.6263576398722163,0.7057218127942226,16,120,outputs/mechanistic/results_qwen14b_instruct/geometry/subscale_cosine_sim_L36.csv,36
geometry_matrix,qwen14b_instruct,subscale,between,slope,0.6980999796696752,0.7035744208476256,0.5387927936227678,0.8751894977333051,5000,0.6989493233499355,0.6277781193962577,0.8326068785203585,16,102,outputs/mechanistic/results_qwen14b_instruct/geometry/subscale_cosine_sim_L36.csv,36
geometry_matrix,qwen14b_instruct,subscale,between,alignment_r,0.6528581357884221,0.6526844337798687,0.5498244197900483,0.7429705975843254,5000,0.6533248197559831,0.6120148798435582,0.7078021353262406,16,102,outputs/mechanistic/results_qwen14b_instruct/geometry/subscale_cosine_sim_L36.csv,36
geometry_matrix,qwen14b_instruct,scale,all,slope,0.7571991147919205,0.793991954930572,0.40972672239288516,1.2835770583529982,5000,0.7528793160478091,0.40955541226755404,1.196927048168763,7,21,outputs/mechanistic/results_qwen14b_instruct/geometry/scale_cosine_sim_L36.csv,36
geometry_matrix,qwen14b_instruct,scale,all,alignment_r,0.6502254318175766,0.660701011841328,0.44335403659461814,0.8388978034478294,5000,0.6342574973642662,0.44022637950134424,0.7824546107828594,7,21,outputs/mechanistic/results_qwen14b_instruct/geometry/scale_cosine_sim_L36.csv,36
